
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3,4,5
L2_REG_LAMBDA=0.0
LABELS_DATA_FILE=./nlp_features/econ_health_onehotlabels.npy
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
SENTENCES_DATA_FILE=./nlp_features/econ_health_sentences_list_of_strings.npy
UNROLLED_LSTM=False

Loading data...
Vocabulary Size: 12499
Train/Dev split: 2610/289
Writing to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215

2017-03-02T23:32:23.042916: step 1, loss 3.72976, acc 0.34375
2017-03-02T23:34:59.120051: step 1329, loss 0.156354, acc 0.953125
2017-03-02T23:34:59.210816: step 1330, loss 0.28816, acc 0.90625
2017-03-02T23:34:59.328072: step 1331, loss 0.165734, acc 0.921875
2017-03-02T23:34:59.461263: step 1332, loss 0.170193, acc 0.90625
2017-03-02T23:34:59.563924: step 1333, loss 0.162895, acc 0.921875
2017-03-02T23:34:59.691601: step 1334, loss 0.156422, acc 0.921875
2017-03-02T23:34:59.795287: step 1335, loss 0.168961, acc 0.96875
2017-03-02T23:34:59.881858: step 1336, loss 0.134372, acc 0.921875
2017-03-02T23:34:59.983803: step 1337, loss 0.108895, acc 0.96875
2017-03-02T23:35:00.090079: step 1338, loss 0.105111, acc 0.96875
2017-03-02T23:35:00.197311: step 1339, loss 0.126105, acc 0.984375
2017-03-02T23:35:00.303332: step 1340, loss 0.175622, acc 0.953125
2017-03-02T23:35:00.406744: step 1341, loss 0.182136, acc 0.921875
2017-03-02T23:35:00.518547: step 1342, loss 0.189664, acc 0.921875
2017-03-02T23:35:00.615764: step 1343, loss 0.194737, acc 0.921875
2017-03-02T23:35:00.704715: step 1344, loss 0.356668, acc 0.859375
2017-03-02T23:35:00.809376: step 1345, loss 0.22611, acc 0.9375
2017-03-02T23:35:00.921961: step 1346, loss 0.16543, acc 0.96875
2017-03-02T23:35:01.026236: step 1347, loss 0.0861557, acc 0.984375
2017-03-02T23:35:01.125507: step 1348, loss 0.238744, acc 0.9375
2017-03-02T23:35:01.223599: step 1349, loss 0.163441, acc 0.9375
2017-03-02T23:35:01.343160: step 1350, loss 0.125511, acc 0.953125
2017-03-02T23:35:01.440630: step 1351, loss 0.14629, acc 0.9375
2017-03-02T23:35:01.544899: step 1352, loss 0.144813, acc 0.9375
2017-03-02T23:35:01.652005: step 1353, loss 0.177904, acc 0.88
2017-03-02T23:35:01.767693: step 1354, loss 0.234594, acc 0.90625
2017-03-02T23:35:01.867686: step 1355, loss 0.14518, acc 0.96875
2017-03-02T23:35:01.970259: step 1356, loss 0.0954958, acc 0.96875
2017-03-02T23:35:02.074236: step 1357, loss 0.231198, acc 0.890625
2017-03-02T23:35:02.168337: step 1358, loss 0.173178, acc 0.953125
2017-03-02T23:35:02.267184: step 1359, loss 0.234282, acc 0.9375
2017-03-02T23:35:02.377899: step 1360, loss 0.226349, acc 0.9375
2017-03-02T23:35:02.486520: step 1361, loss 0.151993, acc 0.953125
2017-03-02T23:35:02.595069: step 1362, loss 0.0833593, acc 0.96875
2017-03-02T23:35:02.698047: step 1363, loss 0.184593, acc 0.921875
2017-03-02T23:35:02.802568: step 1364, loss 0.286414, acc 0.90625
2017-03-02T23:35:02.899593: step 1365, loss 0.20038, acc 0.890625
2017-03-02T23:35:02.986430: step 1366, loss 0.130892, acc 0.953125
2017-03-02T23:35:03.119633: step 1367, loss 0.188884, acc 0.921875
2017-03-02T23:35:03.227804: step 1368, loss 0.151423, acc 0.953125
2017-03-02T23:35:03.340179: step 1369, loss 0.321797, acc 0.890625
2017-03-02T23:35:03.444490: step 1370, loss 0.0943015, acc 1
2017-03-02T23:35:03.548719: step 1371, loss 0.197888, acc 0.90625
2017-03-02T23:35:03.658776: step 1372, loss 0.127843, acc 0.953125
2017-03-02T23:35:03.746060: step 1373, loss 0.129551, acc 0.96875
2017-03-02T23:35:03.850498: step 1374, loss 0.0954948, acc 0.96875
2017-03-02T23:35:03.949140: step 1375, loss 0.181673, acc 0.953125
2017-03-02T23:35:04.058215: step 1376, loss 0.264506, acc 0.90625
2017-03-02T23:35:04.163359: step 1377, loss 0.139594, acc 0.953125
2017-03-02T23:35:04.269016: step 1378, loss 0.27571, acc 0.890625
2017-03-02T23:35:04.379580: step 1379, loss 0.165034, acc 0.9375
2017-03-02T23:35:04.482217: step 1380, loss 0.0982957, acc 0.96875
2017-03-02T23:35:04.583371: step 1381, loss 0.263792, acc 0.921875
2017-03-02T23:35:04.690146: step 1382, loss 0.178476, acc 0.953125
2017-03-02T23:35:04.808427: step 1383, loss 0.120784, acc 0.96875
2017-03-02T23:35:04.906750: step 1384, loss 0.302054, acc 0.921875
2017-03-02T23:35:05.013625: step 1385, loss 0.239243, acc 0.90625
2017-03-02T23:35:05.123408: step 1386, loss 0.159582, acc 0.953125
2017-03-02T23:35:05.214877: step 1387, loss 0.238868, acc 0.9375
2017-03-02T23:35:05.326237: step 1388, loss 0.165938, acc 0.921875
2017-03-02T23:35:05.443630: step 1389, loss 0.147184, acc 0.953125
2017-03-02T23:35:05.554059: step 1390, loss 0.193996, acc 0.9375
2017-03-02T23:35:05.659612: step 1391, loss 0.250805, acc 0.921875
2017-03-02T23:35:05.767167: step 1392, loss 0.124406, acc 0.9375
2017-03-02T23:35:05.872016: step 1393, loss 0.122537, acc 0.953125
2017-03-02T23:35:05.960786: step 1394, loss 0.172292, acc 0.92
2017-03-02T23:35:06.060204: step 1395, loss 0.173229, acc 0.9375
2017-03-02T23:35:06.165470: step 1396, loss 0.165956, acc 0.9375
2017-03-02T23:35:06.265135: step 1397, loss 0.103477, acc 0.953125
2017-03-02T23:35:06.370639: step 1398, loss 0.107562, acc 0.953125
2017-03-02T23:35:06.477015: step 1399, loss 0.155211, acc 0.921875
2017-03-02T23:35:06.583939: step 1400, loss 0.105989, acc 0.9375

Evaluation:
2017-03-02T23:35:06.621647: step 1400, loss 1.4326, acc 0.560554

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-1400

2017-03-02T23:35:08.019350: step 1401, loss 0.16759, acc 0.921875
2017-03-02T23:35:08.120568: step 1402, loss 0.197805, acc 0.921875
2017-03-02T23:35:08.225833: step 1403, loss 0.174613, acc 0.921875
2017-03-02T23:35:08.325048: step 1404, loss 0.121086, acc 0.96875
2017-03-02T23:35:08.426283: step 1405, loss 0.155465, acc 0.953125
2017-03-02T23:35:08.535393: step 1406, loss 0.110715, acc 0.953125
2017-03-02T23:35:08.634140: step 1407, loss 0.222475, acc 0.9375
2017-03-02T23:35:08.723576: step 1408, loss 0.270973, acc 0.859375
2017-03-02T23:35:08.827300: step 1409, loss 0.14319, acc 0.9375
2017-03-02T23:35:08.941111: step 1410, loss 0.142496, acc 0.953125
2017-03-02T23:35:09.046013: step 1411, loss 0.34946, acc 0.859375
2017-03-02T23:35:09.151578: step 1412, loss 0.241339, acc 0.9375
2017-03-02T23:35:09.259937: step 1413, loss 0.100637, acc 0.96875
2017-03-02T23:35:09.377004: step 1414, loss 0.0823804, acc 0.984375
2017-03-02T23:35:09.476536: step 1415, loss 0.198818, acc 0.921875
2017-03-02T23:35:09.565717: step 1416, loss 0.21192, acc 0.90625
2017-03-02T23:35:09.668619: step 1417, loss 0.172468, acc 0.921875
2017-03-02T23:35:09.776572: step 1418, loss 0.19401, acc 0.90625
2017-03-02T23:35:09.883859: step 1419, loss 0.259187, acc 0.90625
2017-03-02T23:35:10.001313: step 1420, loss 0.164717, acc 0.921875
2017-03-02T23:35:10.101997: step 1421, loss 0.218249, acc 0.90625
2017-03-02T23:35:10.221891: step 1422, loss 0.0576604, acc 1
2017-03-02T23:35:10.316444: step 1423, loss 0.140506, acc 0.9375
2017-03-02T23:35:10.425328: step 1424, loss 0.0674948, acc 0.984375
2017-03-02T23:35:10.541900: step 1425, loss 0.132856, acc 0.953125
2017-03-02T23:35:10.642128: step 1426, loss 0.175391, acc 0.9375
2017-03-02T23:35:10.746714: step 1427, loss 0.100864, acc 1
2017-03-02T23:35:10.846913: step 1428, loss 0.124976, acc 0.953125
2017-03-02T23:35:10.951252: step 1429, loss 0.103884, acc 0.96875
2017-03-02T23:35:11.039070: step 1430, loss 0.126237, acc 0.953125
2017-03-02T23:35:11.127551: step 1431, loss 0.17674, acc 0.90625
2017-03-02T23:35:11.228836: step 1432, loss 0.142902, acc 0.90625
2017-03-02T23:35:11.332931: step 1433, loss 0.0764176, acc 0.984375
2017-03-02T23:35:11.448651: step 1434, loss 0.120747, acc 1
2017-03-02T23:35:11.553799: step 1435, loss 0.0927512, acc 0.98
2017-03-02T23:35:11.662378: step 1436, loss 0.0893479, acc 0.953125
2017-03-02T23:35:11.769146: step 1437, loss 0.13538, acc 0.953125
2017-03-02T23:35:11.857790: step 1438, loss 0.0964676, acc 0.984375
2017-03-02T23:35:11.976206: step 1439, loss 0.162466, acc 0.921875
2017-03-02T23:35:12.083536: step 1440, loss 0.136173, acc 0.9375
2017-03-02T23:35:12.201741: step 1441, loss 0.15437, acc 0.9375
2017-03-02T23:35:12.304218: step 1442, loss 0.240242, acc 0.90625
2017-03-02T23:35:12.407100: step 1443, loss 0.225969, acc 0.90625
2017-03-02T23:35:12.511227: step 1444, loss 0.135214, acc 0.953125
2017-03-02T23:35:12.598274: step 1445, loss 0.172139, acc 0.9375
2017-03-02T23:35:12.707197: step 1446, loss 0.0998399, acc 0.984375
2017-03-02T23:35:12.816602: step 1447, loss 0.135399, acc 0.9375
2017-03-02T23:35:12.926362: step 1448, loss 0.117704, acc 0.96875
2017-03-02T23:35:13.029813: step 1449, loss 0.123707, acc 0.953125
2017-03-02T23:35:13.135723: step 1450, loss 0.0918695, acc 0.96875
2017-03-02T23:35:13.249843: step 1451, loss 0.14755, acc 0.9375
2017-03-02T23:35:13.338288: step 1452, loss 0.198105, acc 0.90625
2017-03-02T23:35:13.436486: step 1453, loss 0.213587, acc 0.890625
2017-03-02T23:35:13.542314: step 1454, loss 0.0919715, acc 0.96875
2017-03-02T23:35:13.650894: step 1455, loss 0.0978966, acc 0.96875
2017-03-02T23:35:13.753457: step 1456, loss 0.161164, acc 0.9375
2017-03-02T23:35:13.856996: step 1457, loss 0.125988, acc 0.953125
2017-03-02T23:35:13.957609: step 1458, loss 0.137236, acc 0.9375
2017-03-02T23:35:14.070405: step 1459, loss 0.261057, acc 0.90625
2017-03-02T23:35:14.175987: step 1460, loss 0.145751, acc 0.953125
2017-03-02T23:35:14.281655: step 1461, loss 0.109989, acc 0.984375
2017-03-02T23:35:14.387475: step 1462, loss 0.144365, acc 0.953125
2017-03-02T23:35:14.494976: step 1463, loss 0.134558, acc 0.953125
2017-03-02T23:35:14.602110: step 1464, loss 0.21651, acc 0.921875
2017-03-02T23:35:14.708738: step 1465, loss 0.143662, acc 0.9375
2017-03-02T23:35:14.810284: step 1466, loss 0.105152, acc 0.953125
2017-03-02T23:35:14.900622: step 1467, loss 0.186548, acc 0.953125
2017-03-02T23:35:15.012684: step 1468, loss 0.168036, acc 0.921875
2017-03-02T23:35:15.121903: step 1469, loss 0.240325, acc 0.890625
2017-03-02T23:35:15.237773: step 1470, loss 0.247927, acc 0.90625
2017-03-02T23:35:15.333768: step 1471, loss 0.0677893, acc 0.984375
2017-03-02T23:35:15.429299: step 1472, loss 0.15794, acc 0.9375
2017-03-02T23:35:15.536458: step 1473, loss 0.238516, acc 0.921875
2017-03-02T23:35:15.625281: step 1474, loss 0.0925258, acc 0.96875
2017-03-02T23:35:15.728122: step 1475, loss 0.165431, acc 0.953125
2017-03-02T23:35:15.823039: step 1476, loss 0.180711, acc 0.92
2017-03-02T23:35:15.934352: step 1477, loss 0.0661572, acc 0.984375
2017-03-02T23:35:16.041980: step 1478, loss 0.180267, acc 0.921875
2017-03-02T23:35:16.149333: step 1479, loss 0.15175, acc 0.953125
2017-03-02T23:35:16.253366: step 1480, loss 0.0678009, acc 0.96875
2017-03-02T23:35:16.343190: step 1481, loss 0.158846, acc 0.953125
2017-03-02T23:35:16.429178: step 1482, loss 0.094293, acc 0.984375
2017-03-02T23:35:16.537045: step 1483, loss 0.176432, acc 0.9375
2017-03-02T23:35:16.643855: step 1484, loss 0.130291, acc 0.96875
2017-03-02T23:35:16.753208: step 1485, loss 0.113624, acc 0.953125
2017-03-02T23:35:16.858002: step 1486, loss 0.171918, acc 0.9375
2017-03-02T23:35:16.964764: step 1487, loss 0.129193, acc 0.953125
2017-03-02T23:35:17.074708: step 1488, loss 0.145421, acc 0.953125
2017-03-02T23:35:17.161193: step 1489, loss 0.115528, acc 0.96875
2017-03-02T23:35:17.262955: step 1490, loss 0.162255, acc 0.921875
2017-03-02T23:35:17.364930: step 1491, loss 0.202755, acc 0.921875
2017-03-02T23:35:17.472244: step 1492, loss 0.0592872, acc 1
2017-03-02T23:35:17.578540: step 1493, loss 0.188464, acc 0.9375
2017-03-02T23:35:17.686000: step 1494, loss 0.196166, acc 0.921875
2017-03-02T23:35:17.792554: step 1495, loss 0.155361, acc 0.90625
2017-03-02T23:35:17.882617: step 1496, loss 0.0995921, acc 0.96875
2017-03-02T23:35:17.976100: step 1497, loss 0.212386, acc 0.953125
2017-03-02T23:35:18.079472: step 1498, loss 0.193608, acc 0.921875
2017-03-02T23:35:18.187143: step 1499, loss 0.219973, acc 0.921875
2017-03-02T23:35:18.297419: step 1500, loss 0.0999141, acc 0.953125

Evaluation:
2017-03-02T23:35:18.357606: step 1500, loss 1.60955, acc 0.574394

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-1500

2017-03-02T23:35:18.814056: step 1501, loss 0.159347, acc 0.921875
2017-03-02T23:35:18.922610: step 1502, loss 0.0857205, acc 0.953125
2017-03-02T23:35:19.045426: step 1503, loss 0.228056, acc 0.921875
2017-03-02T23:35:19.151200: step 1504, loss 0.144738, acc 0.953125
2017-03-02T23:35:19.258155: step 1505, loss 0.211952, acc 0.90625
2017-03-02T23:35:19.351761: step 1506, loss 0.1807, acc 0.921875
2017-03-02T23:35:19.456210: step 1507, loss 0.235145, acc 0.90625
2017-03-02T23:35:19.556838: step 1508, loss 0.129583, acc 0.96875
2017-03-02T23:35:19.662283: step 1509, loss 0.0851712, acc 0.984375
2017-03-02T23:35:19.783483: step 1510, loss 0.139259, acc 0.9375
2017-03-02T23:35:19.879826: step 1511, loss 0.102195, acc 0.96875
2017-03-02T23:35:19.986755: step 1512, loss 0.163772, acc 0.90625
2017-03-02T23:35:20.080325: step 1513, loss 0.149392, acc 0.953125
2017-03-02T23:35:20.207578: step 1514, loss 0.26635, acc 0.90625
2017-03-02T23:35:20.315247: step 1515, loss 0.135112, acc 0.953125
2017-03-02T23:35:20.421046: step 1516, loss 0.170843, acc 0.953125
2017-03-02T23:35:20.515842: step 1517, loss 0.172241, acc 0.94
2017-03-02T23:35:20.622088: step 1518, loss 0.207932, acc 0.90625
2017-03-02T23:35:20.728670: step 1519, loss 0.0880836, acc 0.96875
2017-03-02T23:35:20.820579: step 1520, loss 0.135001, acc 0.9375
2017-03-02T23:35:20.914899: step 1521, loss 0.0579719, acc 0.984375
2017-03-02T23:35:21.003694: step 1522, loss 0.121137, acc 0.96875
2017-03-02T23:35:21.107438: step 1523, loss 0.108784, acc 0.96875
2017-03-02T23:35:21.213357: step 1524, loss 0.107929, acc 0.953125
2017-03-02T23:35:21.310593: step 1525, loss 0.215046, acc 0.9375
2017-03-02T23:35:21.420046: step 1526, loss 0.0882456, acc 0.96875
2017-03-02T23:35:21.528980: step 1527, loss 0.161838, acc 0.890625
2017-03-02T23:35:21.621394: step 1528, loss 0.146771, acc 0.921875
2017-03-02T23:35:21.721501: step 1529, loss 0.154498, acc 0.921875
2017-03-02T23:35:21.827776: step 1530, loss 0.0869131, acc 0.96875
2017-03-02T23:35:21.932804: step 1531, loss 0.0844484, acc 0.953125
2017-03-02T23:35:22.039444: step 1532, loss 0.326944, acc 0.890625
2017-03-02T23:35:22.140929: step 1533, loss 0.0865451, acc 0.96875
2017-03-02T23:35:22.240444: step 1534, loss 0.111336, acc 0.953125
2017-03-02T23:35:22.334447: step 1535, loss 0.142337, acc 0.953125
2017-03-02T23:35:22.432981: step 1536, loss 0.220521, acc 0.9375
2017-03-02T23:35:22.537841: step 1537, loss 0.114163, acc 0.96875
2017-03-02T23:35:22.644025: step 1538, loss 0.138404, acc 0.96875
2017-03-02T23:35:22.747390: step 1539, loss 0.103917, acc 1
2017-03-02T23:35:22.865640: step 1540, loss 0.126057, acc 0.984375
2017-03-02T23:35:22.970048: step 1541, loss 0.0722604, acc 0.984375
2017-03-02T23:35:23.064769: step 1542, loss 0.180174, acc 0.921875
2017-03-02T23:35:23.156943: step 1543, loss 0.133715, acc 0.953125
2017-03-02T23:35:23.257397: step 1544, loss 0.140926, acc 0.953125
2017-03-02T23:35:23.362459: step 1545, loss 0.115943, acc 0.96875
2017-03-02T23:35:23.484729: step 1546, loss 0.113118, acc 0.953125
2017-03-02T23:35:23.602697: step 1547, loss 0.196869, acc 0.96875
2017-03-02T23:35:23.708169: step 1548, loss 0.125041, acc 0.9375
2017-03-02T23:35:23.815537: step 1549, loss 0.125526, acc 0.9375
2017-03-02T23:35:23.905494: step 1550, loss 0.116673, acc 0.953125
2017-03-02T23:35:24.010867: step 1551, loss 0.0839237, acc 0.984375
2017-03-02T23:35:24.120176: step 1552, loss 0.351555, acc 0.859375
2017-03-02T23:35:24.223781: step 1553, loss 0.100932, acc 0.953125
2017-03-02T23:35:24.329098: step 1554, loss 0.0731747, acc 0.984375
2017-03-02T23:35:24.435571: step 1555, loss 0.0922603, acc 0.96875
2017-03-02T23:35:24.541199: step 1556, loss 0.120912, acc 0.984375
2017-03-02T23:35:24.645782: step 1557, loss 0.0886551, acc 0.96875
2017-03-02T23:35:24.739009: step 1558, loss 0.0868426, acc 0.96
2017-03-02T23:35:24.841012: step 1559, loss 0.0733059, acc 0.984375
2017-03-02T23:35:24.944111: step 1560, loss 0.140856, acc 0.9375
2017-03-02T23:35:25.058609: step 1561, loss 0.13899, acc 0.9375
2017-03-02T23:35:25.157601: step 1562, loss 0.107259, acc 0.9375
2017-03-02T23:35:25.259228: step 1563, loss 0.0909692, acc 0.96875
2017-03-02T23:35:25.355024: step 1564, loss 0.146173, acc 0.953125
2017-03-02T23:35:25.449588: step 1565, loss 0.0435028, acc 0.984375
2017-03-02T23:35:25.558700: step 1566, loss 0.225603, acc 0.9375
2017-03-02T23:35:25.670682: step 1567, loss 0.240276, acc 0.921875
2017-03-02T23:35:25.774671: step 1568, loss 0.122931, acc 0.96875
2017-03-02T23:35:25.887880: step 1569, loss 0.132158, acc 0.953125
2017-03-02T23:35:25.998507: step 1570, loss 0.120612, acc 0.96875
2017-03-02T23:35:26.094671: step 1571, loss 0.18191, acc 0.9375
2017-03-02T23:35:26.185712: step 1572, loss 0.232682, acc 0.9375
2017-03-02T23:35:26.289685: step 1573, loss 0.106491, acc 0.96875
2017-03-02T23:35:26.394004: step 1574, loss 0.206844, acc 0.90625
2017-03-02T23:35:26.496614: step 1575, loss 0.0634084, acc 0.984375
2017-03-02T23:35:26.603072: step 1576, loss 0.0790448, acc 0.96875
2017-03-02T23:35:26.709010: step 1577, loss 0.128231, acc 0.953125
2017-03-02T23:35:26.818627: step 1578, loss 0.0940991, acc 0.96875
2017-03-02T23:35:26.918990: step 1579, loss 0.0809031, acc 0.96875
2017-03-02T23:35:27.022344: step 1580, loss 0.102519, acc 0.96875
2017-03-02T23:35:27.143479: step 1581, loss 0.143675, acc 0.953125
2017-03-02T23:35:27.246583: step 1582, loss 0.174142, acc 0.9375
2017-03-02T23:35:27.352689: step 1583, loss 0.181415, acc 0.9375
2017-03-02T23:35:27.453672: step 1584, loss 0.151028, acc 0.9375
2017-03-02T23:35:27.563368: step 1585, loss 0.136176, acc 0.953125
2017-03-02T23:35:27.655428: step 1586, loss 0.124844, acc 0.96875
2017-03-02T23:35:27.759207: step 1587, loss 0.149671, acc 0.953125
2017-03-02T23:35:27.864762: step 1588, loss 0.15624, acc 0.921875
2017-03-02T23:35:27.967587: step 1589, loss 0.0749941, acc 0.96875
2017-03-02T23:35:28.070066: step 1590, loss 0.134447, acc 0.9375
2017-03-02T23:35:28.176099: step 1591, loss 0.107348, acc 0.9375
2017-03-02T23:35:28.277739: step 1592, loss 0.0962408, acc 0.953125
2017-03-02T23:35:28.374557: step 1593, loss 0.213165, acc 0.90625
2017-03-02T23:35:28.463827: step 1594, loss 0.201661, acc 0.921875
2017-03-02T23:35:28.560033: step 1595, loss 0.172697, acc 0.921875
2017-03-02T23:35:28.663529: step 1596, loss 0.110923, acc 0.953125
2017-03-02T23:35:28.771426: step 1597, loss 0.0949241, acc 0.96875
2017-03-02T23:35:28.873138: step 1598, loss 0.230082, acc 0.90625
2017-03-02T23:35:28.955898: step 1599, loss 0.153497, acc 0.92
2017-03-02T23:35:29.061879: step 1600, loss 0.131441, acc 0.953125

Evaluation:
2017-03-02T23:35:29.111498: step 1600, loss 1.39219, acc 0.560554

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-1600

2017-03-02T23:35:29.580710: step 1601, loss 0.0489128, acc 1
2017-03-02T23:35:29.687077: step 1602, loss 0.112531, acc 0.9375
2017-03-02T23:35:29.798842: step 1603, loss 0.179536, acc 0.96875
2017-03-02T23:35:29.887624: step 1604, loss 0.115841, acc 0.953125
2017-03-02T23:35:29.985508: step 1605, loss 0.104047, acc 0.96875
2017-03-02T23:35:30.092156: step 1606, loss 0.0955524, acc 0.96875
2017-03-02T23:35:30.199344: step 1607, loss 0.298974, acc 0.859375
2017-03-02T23:35:30.302071: step 1608, loss 0.123205, acc 0.9375
2017-03-02T23:35:30.405720: step 1609, loss 0.10966, acc 0.953125
2017-03-02T23:35:30.511739: step 1610, loss 0.114131, acc 0.953125
2017-03-02T23:35:30.619385: step 1611, loss 0.216829, acc 0.921875
2017-03-02T23:35:30.711788: step 1612, loss 0.147137, acc 0.9375
2017-03-02T23:35:30.814075: step 1613, loss 0.0531527, acc 0.984375
2017-03-02T23:35:30.920201: step 1614, loss 0.178038, acc 0.96875
2017-03-02T23:35:31.031678: step 1615, loss 0.095842, acc 0.96875
2017-03-02T23:35:31.137004: step 1616, loss 0.12094, acc 0.9375
2017-03-02T23:35:31.236789: step 1617, loss 0.19189, acc 0.890625
2017-03-02T23:35:31.340321: step 1618, loss 0.137125, acc 0.9375
2017-03-02T23:35:31.433939: step 1619, loss 0.12942, acc 0.9375
2017-03-02T23:35:31.540852: step 1620, loss 0.165465, acc 0.9375
2017-03-02T23:35:31.651237: step 1621, loss 0.117336, acc 0.96875
2017-03-02T23:35:31.759217: step 1622, loss 0.182765, acc 0.9375
2017-03-02T23:35:31.865563: step 1623, loss 0.176659, acc 0.9375
2017-03-02T23:35:31.967248: step 1624, loss 0.144639, acc 0.921875
2017-03-02T23:35:32.074717: step 1625, loss 0.0532689, acc 0.984375
2017-03-02T23:35:32.180467: step 1626, loss 0.0685605, acc 0.984375
2017-03-02T23:35:32.309038: step 1627, loss 0.133248, acc 0.9375
2017-03-02T23:35:32.424768: step 1628, loss 0.237081, acc 0.90625
2017-03-02T23:35:32.529885: step 1629, loss 0.133592, acc 0.984375
2017-03-02T23:35:32.634412: step 1630, loss 0.31335, acc 0.921875
2017-03-02T23:35:32.738901: step 1631, loss 0.0787404, acc 1
2017-03-02T23:35:32.846422: step 1632, loss 0.0880619, acc 0.984375
2017-03-02T23:35:32.937462: step 1633, loss 0.0547281, acc 1
