
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3,4,5
L2_REG_LAMBDA=0.0
LABELS_DATA_FILE=./nlp_features/gop_onehotlabels.npy
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
SENTENCES_DATA_FILE=./nlp_features/gop_sentences_list_of_strings.npy
UNROLLED_LSTM=False

Loading data...
Vocabulary Size: 13924
Train/Dev split: 12484/1387
Writing to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630

2017-03-02T17:32:20.921138: step 1, loss 3.41974, acc 0.25
2017-03-02T17:43:41.968128: step 8790, loss 0.220247, acc 0.890625
2017-03-02T17:43:42.043057: step 8791, loss 0.176833, acc 0.9375
2017-03-02T17:43:42.115632: step 8792, loss 0.191712, acc 0.9375
2017-03-02T17:43:42.184785: step 8793, loss 0.182447, acc 0.921875
2017-03-02T17:43:42.260352: step 8794, loss 0.289208, acc 0.9375
2017-03-02T17:43:42.329387: step 8795, loss 0.158313, acc 0.921875
2017-03-02T17:43:42.404951: step 8796, loss 0.2686, acc 0.921875
2017-03-02T17:43:42.477274: step 8797, loss 0.248346, acc 0.890625
2017-03-02T17:43:42.546426: step 8798, loss 0.209037, acc 0.875
2017-03-02T17:43:42.624757: step 8799, loss 0.136676, acc 0.9375
2017-03-02T17:43:42.714360: step 8800, loss 0.163901, acc 0.921875

Evaluation:
2017-03-02T17:43:42.748999: step 8800, loss 1.33464, acc 0.671954

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-8800

2017-03-02T17:43:43.244217: step 8801, loss 0.18609, acc 0.921875
2017-03-02T17:43:43.321074: step 8802, loss 0.0987111, acc 0.96875
2017-03-02T17:43:43.395347: step 8803, loss 0.158211, acc 0.890625
2017-03-02T17:43:43.458847: step 8804, loss 0.142343, acc 0.921875
2017-03-02T17:43:43.530780: step 8805, loss 0.14172, acc 0.953125
2017-03-02T17:43:43.597167: step 8806, loss 0.156695, acc 0.96875
2017-03-02T17:43:43.665759: step 8807, loss 0.140375, acc 0.9375
2017-03-02T17:43:43.742008: step 8808, loss 0.210974, acc 0.921875
2017-03-02T17:43:43.814252: step 8809, loss 0.457372, acc 0.828125
2017-03-02T17:43:43.879005: step 8810, loss 0.303701, acc 0.890625
2017-03-02T17:43:43.950603: step 8811, loss 0.104975, acc 0.953125
2017-03-02T17:43:44.020108: step 8812, loss 0.0775913, acc 0.96875
2017-03-02T17:43:44.089366: step 8813, loss 0.172429, acc 0.9375
2017-03-02T17:43:44.173849: step 8814, loss 0.305597, acc 0.890625
2017-03-02T17:43:44.245372: step 8815, loss 0.144589, acc 0.921875
2017-03-02T17:43:44.310814: step 8816, loss 0.151243, acc 0.921875
2017-03-02T17:43:44.377313: step 8817, loss 0.232811, acc 0.875
2017-03-02T17:43:44.449984: step 8818, loss 0.156039, acc 0.9375
2017-03-02T17:43:44.523615: step 8819, loss 0.279298, acc 0.859375
2017-03-02T17:43:44.591646: step 8820, loss 0.00586198, acc 1
2017-03-02T17:43:44.669617: step 8821, loss 0.159378, acc 0.921875
2017-03-02T17:43:44.741204: step 8822, loss 0.150384, acc 0.9375
2017-03-02T17:43:44.812504: step 8823, loss 0.154587, acc 0.953125
2017-03-02T17:43:44.886894: step 8824, loss 0.213045, acc 0.890625
2017-03-02T17:43:44.954945: step 8825, loss 0.125822, acc 0.9375
2017-03-02T17:43:45.021182: step 8826, loss 0.208241, acc 0.90625
2017-03-02T17:43:45.091379: step 8827, loss 0.150795, acc 0.90625
2017-03-02T17:43:45.165037: step 8828, loss 0.140197, acc 0.9375
2017-03-02T17:43:45.234680: step 8829, loss 0.164304, acc 0.953125
2017-03-02T17:43:45.311568: step 8830, loss 0.183001, acc 0.90625
2017-03-02T17:43:45.385785: step 8831, loss 0.162289, acc 0.953125
2017-03-02T17:43:45.459432: step 8832, loss 0.320273, acc 0.875
2017-03-02T17:43:45.533015: step 8833, loss 0.153805, acc 0.90625
2017-03-02T17:43:45.606000: step 8834, loss 0.209566, acc 0.890625
2017-03-02T17:43:45.671520: step 8835, loss 0.216278, acc 0.890625
2017-03-02T17:43:45.738159: step 8836, loss 0.13544, acc 0.953125
2017-03-02T17:43:45.809436: step 8837, loss 0.247353, acc 0.90625
2017-03-02T17:43:45.884533: step 8838, loss 0.135576, acc 0.921875
2017-03-02T17:43:45.954782: step 8839, loss 0.106741, acc 0.96875
2017-03-02T17:43:46.028107: step 8840, loss 0.164587, acc 0.953125
2017-03-02T17:43:46.107675: step 8841, loss 0.10111, acc 0.953125
2017-03-02T17:43:46.180285: step 8842, loss 0.120815, acc 0.9375
2017-03-02T17:43:46.254694: step 8843, loss 0.102123, acc 0.953125
2017-03-02T17:43:46.324421: step 8844, loss 0.151895, acc 0.921875
2017-03-02T17:43:46.397946: step 8845, loss 0.141186, acc 0.90625
2017-03-02T17:43:46.463873: step 8846, loss 0.238687, acc 0.921875
2017-03-02T17:43:46.538565: step 8847, loss 0.188956, acc 0.921875
2017-03-02T17:43:46.611916: step 8848, loss 0.14085, acc 0.9375
2017-03-02T17:43:46.685110: step 8849, loss 0.127703, acc 0.96875
2017-03-02T17:43:46.777672: step 8850, loss 0.0716422, acc 0.984375
2017-03-02T17:43:46.849873: step 8851, loss 0.175836, acc 0.9375
2017-03-02T17:43:46.921206: step 8852, loss 0.134964, acc 0.953125
2017-03-02T17:43:46.994951: step 8853, loss 0.124104, acc 0.9375
2017-03-02T17:43:47.060872: step 8854, loss 0.0436607, acc 0.984375
2017-03-02T17:43:47.132246: step 8855, loss 0.184397, acc 0.953125
2017-03-02T17:43:47.204891: step 8856, loss 0.105984, acc 0.96875
2017-03-02T17:43:47.279732: step 8857, loss 0.0887997, acc 0.96875
2017-03-02T17:43:47.354554: step 8858, loss 0.165869, acc 0.953125
2017-03-02T17:43:47.432614: step 8859, loss 0.18312, acc 0.921875
2017-03-02T17:43:47.498871: step 8860, loss 0.259141, acc 0.890625
2017-03-02T17:43:47.574581: step 8861, loss 0.260711, acc 0.921875
2017-03-02T17:43:47.649170: step 8862, loss 0.139313, acc 0.921875
2017-03-02T17:43:47.721115: step 8863, loss 0.136804, acc 0.96875
2017-03-02T17:43:47.789531: step 8864, loss 0.167188, acc 0.9375
2017-03-02T17:43:47.858728: step 8865, loss 0.0799901, acc 0.96875
2017-03-02T17:43:47.931548: step 8866, loss 0.169242, acc 0.953125
2017-03-02T17:43:48.004869: step 8867, loss 0.257822, acc 0.875
2017-03-02T17:43:48.094162: step 8868, loss 0.169666, acc 0.9375
2017-03-02T17:43:48.167531: step 8869, loss 0.112095, acc 0.953125
2017-03-02T17:43:48.236049: step 8870, loss 0.268676, acc 0.90625
2017-03-02T17:43:48.306846: step 8871, loss 0.191711, acc 0.890625
2017-03-02T17:43:48.377907: step 8872, loss 0.208861, acc 0.859375
2017-03-02T17:43:48.464760: step 8873, loss 0.286138, acc 0.875
2017-03-02T17:43:48.532454: step 8874, loss 0.0977665, acc 0.953125
2017-03-02T17:43:48.606695: step 8875, loss 0.179301, acc 0.921875
2017-03-02T17:43:48.690935: step 8876, loss 0.125037, acc 0.9375
2017-03-02T17:43:48.763504: step 8877, loss 0.150263, acc 0.90625
2017-03-02T17:43:48.825445: step 8878, loss 0.368356, acc 0.875
2017-03-02T17:43:48.885871: step 8879, loss 0.201294, acc 0.921875
2017-03-02T17:43:48.955615: step 8880, loss 0.134627, acc 0.9375
2017-03-02T17:43:49.025712: step 8881, loss 0.177028, acc 0.90625
2017-03-02T17:43:49.101807: step 8882, loss 0.113874, acc 0.9375
2017-03-02T17:43:49.171647: step 8883, loss 0.110696, acc 0.9375
2017-03-02T17:43:49.243491: step 8884, loss 0.192726, acc 0.953125
2017-03-02T17:43:49.304917: step 8885, loss 0.117412, acc 0.9375
2017-03-02T17:43:49.379492: step 8886, loss 0.163208, acc 0.921875
2017-03-02T17:43:49.454716: step 8887, loss 0.158431, acc 0.953125
2017-03-02T17:43:49.528896: step 8888, loss 0.150498, acc 0.921875
2017-03-02T17:43:49.600683: step 8889, loss 0.18455, acc 0.9375
2017-03-02T17:43:49.674447: step 8890, loss 0.167478, acc 0.90625
2017-03-02T17:43:49.744864: step 8891, loss 0.367328, acc 0.859375
2017-03-02T17:43:49.815288: step 8892, loss 0.195603, acc 0.9375
2017-03-02T17:43:49.888214: step 8893, loss 0.120107, acc 0.9375
2017-03-02T17:43:49.963079: step 8894, loss 0.0833232, acc 0.96875
2017-03-02T17:43:50.035482: step 8895, loss 0.234168, acc 0.90625
2017-03-02T17:43:50.105533: step 8896, loss 0.239274, acc 0.921875
2017-03-02T17:43:50.178452: step 8897, loss 0.200237, acc 0.90625
2017-03-02T17:43:50.245818: step 8898, loss 0.246851, acc 0.875
2017-03-02T17:43:50.314957: step 8899, loss 0.189761, acc 0.921875
2017-03-02T17:43:50.383793: step 8900, loss 0.103843, acc 0.953125

Evaluation:
2017-03-02T17:43:50.416596: step 8900, loss 1.3462, acc 0.662581

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-8900

2017-03-02T17:43:50.878365: step 8901, loss 0.234982, acc 0.921875
2017-03-02T17:43:50.955828: step 8902, loss 0.211778, acc 0.890625
2017-03-02T17:43:51.027603: step 8903, loss 0.354859, acc 0.875
2017-03-02T17:43:51.100278: step 8904, loss 0.202274, acc 0.890625
2017-03-02T17:43:51.173472: step 8905, loss 0.269561, acc 0.9375
2017-03-02T17:43:51.245153: step 8906, loss 0.252221, acc 0.875
2017-03-02T17:43:51.311428: step 8907, loss 0.139236, acc 0.96875
2017-03-02T17:43:51.382188: step 8908, loss 0.216048, acc 0.90625
2017-03-02T17:43:51.449401: step 8909, loss 0.16703, acc 0.9375
2017-03-02T17:43:51.522705: step 8910, loss 0.261291, acc 0.921875
2017-03-02T17:43:51.595866: step 8911, loss 0.192953, acc 0.921875
2017-03-02T17:43:51.668668: step 8912, loss 0.115304, acc 0.96875
2017-03-02T17:43:51.740244: step 8913, loss 0.182166, acc 0.953125
2017-03-02T17:43:51.811644: step 8914, loss 0.0824616, acc 0.96875
2017-03-02T17:43:51.894924: step 8915, loss 0.0802591, acc 0.984375
2017-03-02T17:43:51.963967: step 8916, loss 0.122736, acc 0.953125
2017-03-02T17:43:52.033270: step 8917, loss 0.15139, acc 0.890625
2017-03-02T17:43:52.102285: step 8918, loss 0.196989, acc 0.9375
2017-03-02T17:43:52.179754: step 8919, loss 0.178059, acc 0.921875
2017-03-02T17:43:52.260103: step 8920, loss 0.190105, acc 0.921875
2017-03-02T17:43:52.334859: step 8921, loss 0.13308, acc 0.96875
2017-03-02T17:43:52.409824: step 8922, loss 0.146659, acc 0.953125
2017-03-02T17:43:52.483116: step 8923, loss 0.218783, acc 0.921875
2017-03-02T17:43:52.559451: step 8924, loss 0.220781, acc 0.953125
2017-03-02T17:43:52.626101: step 8925, loss 0.221309, acc 0.890625
2017-03-02T17:43:52.696737: step 8926, loss 0.295911, acc 0.875
2017-03-02T17:43:52.769134: step 8927, loss 0.0912713, acc 0.96875
2017-03-02T17:43:52.844540: step 8928, loss 0.136322, acc 0.9375
2017-03-02T17:43:52.920471: step 8929, loss 0.0589752, acc 0.96875
2017-03-02T17:43:52.994794: step 8930, loss 0.134349, acc 0.96875
2017-03-02T17:43:53.082755: step 8931, loss 0.170879, acc 0.9375
2017-03-02T17:43:53.156910: step 8932, loss 0.273512, acc 0.890625
2017-03-02T17:43:53.227530: step 8933, loss 0.147508, acc 0.953125
2017-03-02T17:43:53.298219: step 8934, loss 0.166841, acc 0.921875
2017-03-02T17:43:53.366040: step 8935, loss 0.212103, acc 0.890625
2017-03-02T17:43:53.451734: step 8936, loss 0.157047, acc 0.953125
2017-03-02T17:43:53.532748: step 8937, loss 0.245449, acc 0.9375
2017-03-02T17:43:53.609339: step 8938, loss 0.114702, acc 0.9375
2017-03-02T17:43:53.693672: step 8939, loss 0.0703159, acc 0.96875
2017-03-02T17:43:53.764688: step 8940, loss 0.104099, acc 0.953125
2017-03-02T17:43:53.836748: step 8941, loss 0.2227, acc 0.90625
2017-03-02T17:43:53.908933: step 8942, loss 0.196817, acc 0.90625
2017-03-02T17:43:53.979244: step 8943, loss 0.0663746, acc 0.96875
2017-03-02T17:43:54.043612: step 8944, loss 0.299923, acc 0.875
2017-03-02T17:43:54.113837: step 8945, loss 0.26722, acc 0.875
2017-03-02T17:43:54.188705: step 8946, loss 0.220437, acc 0.921875
2017-03-02T17:43:54.256987: step 8947, loss 0.272211, acc 0.9375
2017-03-02T17:43:54.326151: step 8948, loss 0.204211, acc 0.90625
2017-03-02T17:43:54.398435: step 8949, loss 0.199095, acc 0.90625
2017-03-02T17:43:54.471606: step 8950, loss 0.138606, acc 0.921875
2017-03-02T17:43:54.545637: step 8951, loss 0.140883, acc 0.953125
2017-03-02T17:43:54.613970: step 8952, loss 0.19899, acc 0.90625
2017-03-02T17:43:54.685453: step 8953, loss 0.135452, acc 0.953125
2017-03-02T17:43:54.765361: step 8954, loss 0.167893, acc 0.921875
2017-03-02T17:43:54.834728: step 8955, loss 0.185493, acc 0.953125
2017-03-02T17:43:54.905197: step 8956, loss 0.113218, acc 0.953125
2017-03-02T17:43:54.975300: step 8957, loss 0.142052, acc 0.9375
2017-03-02T17:43:55.049490: step 8958, loss 0.268428, acc 0.9375
2017-03-02T17:43:55.121012: step 8959, loss 0.121433, acc 0.953125
2017-03-02T17:43:55.193602: step 8960, loss 0.266572, acc 0.90625
2017-03-02T17:43:55.262708: step 8961, loss 0.0690913, acc 0.984375
2017-03-02T17:43:55.328948: step 8962, loss 0.210461, acc 0.9375
2017-03-02T17:43:55.398048: step 8963, loss 0.367459, acc 0.84375
2017-03-02T17:43:55.468177: step 8964, loss 0.139155, acc 0.921875
2017-03-02T17:43:55.541961: step 8965, loss 0.127789, acc 0.9375
2017-03-02T17:43:55.614164: step 8966, loss 0.21508, acc 0.890625
2017-03-02T17:43:55.695505: step 8967, loss 0.133227, acc 0.9375
2017-03-02T17:43:55.770137: step 8968, loss 0.179587, acc 0.921875
2017-03-02T17:43:55.839212: step 8969, loss 0.090965, acc 0.96875
2017-03-02T17:43:55.920329: step 8970, loss 0.151494, acc 0.9375
2017-03-02T17:43:55.994208: step 8971, loss 0.179552, acc 0.90625
2017-03-02T17:43:56.062006: step 8972, loss 0.084208, acc 0.953125
2017-03-02T17:43:56.138164: step 8973, loss 0.137388, acc 0.921875
2017-03-02T17:43:56.213281: step 8974, loss 0.298826, acc 0.921875
2017-03-02T17:43:56.288330: step 8975, loss 0.138893, acc 0.953125
2017-03-02T17:43:56.361676: step 8976, loss 0.0722551, acc 0.953125
2017-03-02T17:43:56.429433: step 8977, loss 0.177188, acc 0.921875
2017-03-02T17:43:56.497940: step 8978, loss 0.255703, acc 0.875
2017-03-02T17:43:56.582751: step 8979, loss 0.216251, acc 0.90625
2017-03-02T17:43:56.660437: step 8980, loss 0.135706, acc 0.953125
2017-03-02T17:43:56.733111: step 8981, loss 0.141341, acc 0.890625
2017-03-02T17:43:56.792455: step 8982, loss 0.145872, acc 0.953125
2017-03-02T17:43:56.856835: step 8983, loss 0.143273, acc 0.9375
2017-03-02T17:43:56.934166: step 8984, loss 0.148876, acc 0.96875
2017-03-02T17:43:57.013098: step 8985, loss 0.231467, acc 0.9375
2017-03-02T17:43:57.084387: step 8986, loss 0.324058, acc 0.828125
2017-03-02T17:43:57.159244: step 8987, loss 0.261016, acc 0.90625
2017-03-02T17:43:57.243220: step 8988, loss 0.109712, acc 0.96875
2017-03-02T17:43:57.315073: step 8989, loss 0.217215, acc 0.921875
2017-03-02T17:43:57.389906: step 8990, loss 0.229235, acc 0.890625
2017-03-02T17:43:57.462793: step 8991, loss 0.105794, acc 0.953125
2017-03-02T17:43:57.535463: step 8992, loss 0.15065, acc 0.953125
2017-03-02T17:43:57.610682: step 8993, loss 0.159353, acc 0.953125
2017-03-02T17:43:57.705626: step 8994, loss 0.103579, acc 0.953125
2017-03-02T17:43:57.783031: step 8995, loss 0.163488, acc 0.9375
2017-03-02T17:43:57.860172: step 8996, loss 0.197877, acc 0.890625
2017-03-02T17:43:57.934058: step 8997, loss 0.240123, acc 0.890625
2017-03-02T17:43:58.003971: step 8998, loss 0.250295, acc 0.890625
2017-03-02T17:43:58.068291: step 8999, loss 0.243895, acc 0.90625
2017-03-02T17:43:58.135975: step 9000, loss 0.21884, acc 0.90625

Evaluation:
2017-03-02T17:43:58.166420: step 9000, loss 1.36334, acc 0.672675

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-9000

2017-03-02T17:43:58.611199: step 9001, loss 0.146532, acc 0.9375
2017-03-02T17:43:58.682997: step 9002, loss 0.161458, acc 0.953125
2017-03-02T17:43:58.752713: step 9003, loss 0.293381, acc 0.875
2017-03-02T17:43:58.820320: step 9004, loss 0.187946, acc 0.90625
2017-03-02T17:43:58.892615: step 9005, loss 0.427678, acc 0.875
2017-03-02T17:43:58.964897: step 9006, loss 0.177516, acc 0.890625
2017-03-02T17:43:59.043385: step 9007, loss 0.204617, acc 0.9375
2017-03-02T17:43:59.122742: step 9008, loss 0.200213, acc 0.921875
2017-03-02T17:43:59.205161: step 9009, loss 0.264645, acc 0.875
2017-03-02T17:43:59.275046: step 9010, loss 0.241404, acc 0.921875
2017-03-02T17:43:59.349777: step 9011, loss 0.249943, acc 0.90625
2017-03-02T17:43:59.430609: step 9012, loss 0.128885, acc 0.921875
2017-03-02T17:43:59.503167: step 9013, loss 0.238977, acc 0.890625
2017-03-02T17:43:59.574201: step 9014, loss 0.150017, acc 0.921875
2017-03-02T17:43:59.647904: step 9015, loss 0.272921, acc 0.890625
2017-03-02T17:43:59.720783: step 9016, loss 0.127743, acc 1
2017-03-02T17:43:59.799988: step 9017, loss 0.155357, acc 0.9375
2017-03-02T17:43:59.887979: step 9018, loss 0.35963, acc 0.90625
2017-03-02T17:43:59.959388: step 9019, loss 0.127007, acc 0.9375
2017-03-02T17:44:00.030317: step 9020, loss 0.112332, acc 0.984375
2017-03-02T17:44:00.106236: step 9021, loss 0.144082, acc 0.953125
2017-03-02T17:44:00.177199: step 9022, loss 0.171027, acc 0.9375
2017-03-02T17:44:00.245096: step 9023, loss 0.201412, acc 0.890625
2017-03-02T17:44:00.320142: step 9024, loss 0.199318, acc 0.921875
2017-03-02T17:44:00.395504: step 9025, loss 0.0926013, acc 0.9375
2017-03-02T17:44:00.470899: step 9026, loss 0.205307, acc 0.90625
2017-03-02T17:44:00.552973: step 9027, loss 0.185909, acc 0.9375
2017-03-02T17:44:00.627310: step 9028, loss 0.208955, acc 0.921875
2017-03-02T17:44:00.702085: step 9029, loss 0.191191, acc 0.90625
2017-03-02T17:44:00.775396: step 9030, loss 0.241308, acc 0.921875
2017-03-02T17:44:00.844411: step 9031, loss 0.315445, acc 0.90625
2017-03-02T17:44:00.915891: step 9032, loss 0.166897, acc 0.921875
2017-03-02T17:44:00.988665: step 9033, loss 0.125725, acc 0.9375
2017-03-02T17:44:01.065989: step 9034, loss 0.214222, acc 0.921875
2017-03-02T17:44:01.135186: step 9035, loss 0.265017, acc 0.859375
2017-03-02T17:44:01.204307: step 9036, loss 0.222105, acc 0.875
2017-03-02T17:44:01.277591: step 9037, loss 0.13917, acc 0.9375
2017-03-02T17:44:01.350543: step 9038, loss 0.116181, acc 0.953125
2017-03-02T17:44:01.422450: step 9039, loss 0.15144, acc 0.921875
2017-03-02T17:44:01.491489: step 9040, loss 0.189848, acc 0.96875
2017-03-02T17:44:01.558043: step 9041, loss 0.160994, acc 0.90625
2017-03-02T17:44:01.632638: step 9042, loss 0.221638, acc 0.921875
2017-03-02T17:44:01.706592: step 9043, loss 0.205323, acc 0.953125
2017-03-02T17:44:01.780339: step 9044, loss 0.18652, acc 0.890625
2017-03-02T17:44:01.851376: step 9045, loss 0.0916762, acc 0.96875
2017-03-02T17:44:01.928920: step 9046, loss 0.14659, acc 0.953125
2017-03-02T17:44:02.001735: step 9047, loss 0.16331, acc 0.921875
2017-03-02T17:44:02.075570: step 9048, loss 0.0748427, acc 0.96875
2017-03-02T17:44:02.151865: step 9049, loss 0.114234, acc 0.9375
2017-03-02T17:44:02.223216: step 9050, loss 0.0655307, acc 0.984375
2017-03-02T17:44:02.287499: step 9051, loss 0.144832, acc 0.96875
2017-03-02T17:44:02.369979: step 9052, loss 0.412482, acc 0.828125
2017-03-02T17:44:02.449622: step 9053, loss 0.190913, acc 0.921875
2017-03-02T17:44:02.519975: step 9054, loss 0.181641, acc 0.953125
2017-03-02T17:44:02.594650: step 9055, loss 0.139405, acc 0.953125
2017-03-02T17:44:02.669117: step 9056, loss 0.147557, acc 0.921875
2017-03-02T17:44:02.750595: step 9057, loss 0.190596, acc 0.96875
2017-03-02T17:44:02.835609: step 9058, loss 0.230136, acc 0.890625
2017-03-02T17:44:02.904421: step 9059, loss 0.162533, acc 0.921875
2017-03-02T17:44:02.974249: step 9060, loss 0.27755, acc 0.890625
2017-03-02T17:44:03.042347: step 9061, loss 0.148396, acc 0.921875
2017-03-02T17:44:03.115714: step 9062, loss 0.0965596, acc 0.953125
2017-03-02T17:44:03.187653: step 9063, loss 0.237456, acc 0.90625
2017-03-02T17:44:03.269053: step 9064, loss 0.327848, acc 0.859375
2017-03-02T17:44:03.346262: step 9065, loss 0.12443, acc 0.953125
2017-03-02T17:44:03.416583: step 9066, loss 0.105625, acc 0.96875
2017-03-02T17:44:03.492777: step 9067, loss 0.0957244, acc 0.984375
2017-03-02T17:44:03.562880: step 9068, loss 0.081459, acc 1
2017-03-02T17:44:03.629077: step 9069, loss 0.212639, acc 0.921875
2017-03-02T17:44:03.703659: step 9070, loss 0.17811, acc 0.9375
2017-03-02T17:44:03.786879: step 9071, loss 0.164213, acc 0.9375
2017-03-02T17:44:03.858463: step 9072, loss 0.167925, acc 0.921875
2017-03-02T17:44:03.933470: step 9073, loss 0.138958, acc 0.9375
2017-03-02T17:44:04.003365: step 9074, loss 0.154738, acc 0.921875
2017-03-02T17:44:04.076651: step 9075, loss 0.127092, acc 0.953125
2017-03-02T17:44:04.150375: step 9076, loss 0.172779, acc 0.9375
2017-03-02T17:44:04.225993: step 9077, loss 0.212712, acc 0.90625
2017-03-02T17:44:04.293356: step 9078, loss 0.121249, acc 0.921875
2017-03-02T17:44:04.362827: step 9079, loss 0.165555, acc 0.96875
2017-03-02T17:44:04.435025: step 9080, loss 0.143985, acc 0.9375
2017-03-02T17:44:04.507490: step 9081, loss 0.0884514, acc 0.96875
2017-03-02T17:44:04.582959: step 9082, loss 0.425007, acc 0.84375
2017-03-02T17:44:04.675165: step 9083, loss 0.10926, acc 0.953125
2017-03-02T17:44:04.754752: step 9084, loss 0.108869, acc 0.953125
2017-03-02T17:44:04.826665: step 9085, loss 0.162083, acc 0.9375
2017-03-02T17:44:04.900731: step 9086, loss 0.12937, acc 0.921875
2017-03-02T17:44:04.979679: step 9087, loss 0.259934, acc 0.921875
2017-03-02T17:44:05.061313: step 9088, loss 0.0599211, acc 0.96875
2017-03-02T17:44:05.137279: step 9089, loss 0.0981003, acc 0.96875
2017-03-02T17:44:05.212212: step 9090, loss 0.279533, acc 0.875
2017-03-02T17:44:05.284549: step 9091, loss 0.236253, acc 0.90625
2017-03-02T17:44:05.357582: step 9092, loss 0.104915, acc 0.96875
2017-03-02T17:44:05.436739: step 9093, loss 0.136987, acc 0.921875
2017-03-02T17:44:05.512649: step 9094, loss 0.172728, acc 0.9375
2017-03-02T17:44:05.591433: step 9095, loss 0.108722, acc 0.953125
